Phylum	Class	Order	Family	Genus	Species	Baltimore	Baltimore Group
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kochitakasuvirus	Pseudomonas virus KPP25	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kochitakasuvirus	Pseudomonas virus R18	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Krylovvirus	Pseudomonas virus tf	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kuravirus	Escherichia virus 172-1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kuravirus	Escherichia virus ECB2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kuravirus	Escherichia virus NJ01	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kuravirus	Escherichia virus phiEco32	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kuravirus	Escherichia virus Septima11	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kuravirus	Escherichia virus SU10	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Escherichia virus HK620	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella virus BTP1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella virus P22	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella virus SE1Spa	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella virus ST64T	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Shigella virus Sf6	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lessievirus	Burkholderia virus Bcep22	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lessievirus	Burkholderia virus Bcepil02	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lessievirus	Burkholderia virus Bcepmigl	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lessievirus	Burkholderia virus DC1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lightbulbvirus	Cellulophaga virus Cba41	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lightbulbvirus	Cellulophaga virus Cba172	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Litunavirus	Pseudomonas virus Ab09	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Litunavirus	Pseudomonas virus LIT1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Litunavirus	Pseudomonas virus PA26	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Luzseptimavirus	Pseudomonas virus KPP21	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Luzseptimavirus	Pseudomonas virus LUZ7	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Mukerjeevirus	Vibrio virus 48B1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Mukerjeevirus	Vibrio virus 51A6	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Mukerjeevirus	Vibrio virus 51A7	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Mukerjeevirus	Vibrio virus 52B1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Myxoctovirus	Myxococcus virus Mx8	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Pagevirus	Bacillus virus Page	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Pagevirus	Bacillus virus Palmer	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Pagevirus	Bacillus virus Pascal	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Pagevirus	Bacillus virus Pony	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Pagevirus	Bacillus virus Pookie	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Perisivirus	Brucella virus Pr	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Perisivirus	Brucella virus Tb	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Rauchvirus	Bordetella virus BPP1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Ryyoungvirus	Burkholderia virus BcepC6B	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Schmidvirus	Helicobacter virus 1961P	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Schmidvirus	Helicobacter virus KHP30	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Schmidvirus	Helicobacter virus KHP40	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Shizishanvirus	Pseudomonas virus phCDa	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Skarprettervirus	Escherichia virus Skarpretter	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Sortsnevirus	Escherichia virus Sortsne	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Sortsnevirus	Klebsiella virus IME279	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Uetakevirus	Escherichia virus phiV10	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Uetakevirus	Salmonella virus Epsilon15	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Uetakevirus	Salmonella virus SPN1S	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Vicosavirus	Pseudomonas virus NV1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Vicosavirus	Pseudomonas virus UFVP2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Xuquatrovirus	Escherichia virus PTXU04	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Hamiltonella virus APSE1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Lactococcus virus KSY1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Phormidium virus WMP3	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Phormidium virus WMP4	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Pseudomonas virus 119X	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Roseobacter virus SIO1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Vibrio virus VpV262	dsDNA	I
			Polydnaviridae	Bracovirus	Apanteles crassicornis bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Apanteles fumiferanae bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Ascogaster argentifrons bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Ascogaster quadridentata bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Cardiochiles nigriceps bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Chelonus altitudinis bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Chelonus blackburni bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Chelonus inanitus bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Chelonus insularis bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Chelonus near curvimaculatus bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Chelonus texanus bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Cotesia congregata bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Cotesia flavipes bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Cotesia glomerata bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Cotesia hyphantriae bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Cotesia kariyai bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Cotesia marginiventris bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Cotesia melanoscela bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Cotesia rubecula bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Cotesia schaeferi bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Diolcogaster facetosa bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Glyptapanteles flavicoxis bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Glyptapanteles indiensis bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Glyptapanteles liparidis bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Hypomicrogaster canadensis bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Hypomicrogaster ectdytolophae bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Microplitis croceipes bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Microplitis demolitor bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Phanerotoma flavitestacea bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Pholetesor ornigis bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Protapanteles paleacritae bracovirus	dsDNA	I
			Polydnaviridae	Bracovirus	Tranosema rostrale bracovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Campoletis aprilis ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Campoletis flavicincta ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Campoletis sonorensis ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Casinaria arjuna ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Casinaria forcipata ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Casinaria infesta ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Diadegma acronyctae ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Diadegma interruptum ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Diadegma terebrans ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Enytus montanus ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Eriborus terebrans ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Glypta fumiferanae ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Hyposoter annulipes ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Hyposoter exiguae ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Hyposoter fugitivus ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Hyposoter lymantriae ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Hyposoter pilosulus ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Hyposoter rivalis ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Olesicampe benefactor ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Olesicampe geniculatae ichnovirus	dsDNA	I
			Polydnaviridae	Ichnovirus	Synetaeris tenuifemur ichnovirus	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Acerodon celebensis polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Artibeus planirostris polyomavirus 2	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Artibeus planirostris polyomavirus 3	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Ateles paniscus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Cardioderma cor polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Carollia perspicillata polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Chlorocebus pygerythrus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Chlorocebus pygerythrus polyomavirus 3	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Dobsonia moluccensis polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Eidolon helvum polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Gorilla gorilla polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Human polyomavirus 5	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Human polyomavirus 8	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Human polyomavirus 9	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Human polyomavirus 13	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Human polyomavirus 14	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Macaca fascicularis polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Mesocricetus auratus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Miniopterus schreibersii polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Miniopterus schreibersii polyomavirus 2	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Molossus molossus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Mus musculus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Otomops martiensseni polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Otomops martiensseni polyomavirus 2	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Pan troglodytes polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Pan troglodytes polyomavirus 2	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Pan troglodytes polyomavirus 3	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Pan troglodytes polyomavirus 4	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Pan troglodytes polyomavirus 5	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Pan troglodytes polyomavirus 6	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Pan troglodytes polyomavirus 7	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Papio cynocephalus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Piliocolobus badius polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Piliocolobus rufomitratus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Pongo abelii polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Pongo pygmaeus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Procyon lotor polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Pteropus vampyrus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Rattus norvegicus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Sorex araneus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Sorex coronatus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Sorex minutus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Sturnira lilium polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Tupaia belangeri polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Acerodon celebensis polyomavirus 2	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Artibeus planirostris polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Canis familiaris polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Cebus albifrons polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Cercopithecus erythrotis polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Chlorocebus pygerythrus polyomavirus 2	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Desmodus rotundus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Dobsonia moluccensis polyomavirus 2	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Dobsonia moluccensis polyomavirus 3	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Enhydra lutris polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Equus caballus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Human polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Human polyomavirus 2	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Human polyomavirus 3	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Human polyomavirus 4	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Leptonychotes weddellii polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Loxodonta africana polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Macaca mulatta polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Mastomys natalensis polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Meles meles polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Microtus arvalis polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Miniopterus africanus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Mus musculus polyomavirus 2	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Mus musculus polyomavirus 3	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Myodes glareolus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Myotis lucifugus polyomavirus 1	dsDNA	I
Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Pan troglodytes polyomavirus 8	dsDNA	I
